record_id,source_kind,source_file,source_question_id,source_exam_code,source_exam_year,source_set_code,source_question_no,source_choice_label,subject,topic,question_type_original,question_type_marubatsu,statement_text,answer_bool,answer_label,explanation_text,legal_basis,rewrite_note,review_status
original_orig_set02_q3_c2,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q3,,,orig_set02,3,2,標準管理規約,管理費と修繕積立金の使途,single_choice,true_false,管理員人件費は、修繕積立金から支出するのが最も適切である。,0,×,この記述は誤りです。管理員人件費は通常の管理費用であり、管理費から支出するのが適切です。,マンション標準管理規約27条,人件費の会計区分が分かるようにした。,rewritten
original_orig_set02_q3_c3,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q3,,,orig_set02,3,3,標準管理規約,管理費と修繕積立金の使途,single_choice,true_false,毎年実施する消防設備点検費は、修繕積立金から支出するのが最も適切である。,0,×,この記述は誤りです。毎年実施する消防設備点検費は、通常の管理に要する費用として管理費から支出するのが基本です。,マンション標準管理規約27条,定期点検費用の位置付けを示した。,rewritten
original_orig_set02_q3_c4,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q3,,,orig_set02,3,4,標準管理規約,管理費と修繕積立金の使途,single_choice,true_false,外壁等の計画修繕工事に伴う設計監理費は、修繕積立金から支出するのが最も適切である。,1,○,この記述は正しいです。計画修繕工事に伴う設計監理費は、修繕積立金の使途に含まれます。,マンション標準管理規約28条,正答肢をそのまま一問一答化した。,rewritten
original_orig_set02_q4_a,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q4,,,orig_set02,4,ア,民法・借地借家法,相殺,count,true_false,双方が金銭債権を有し、いずれも弁済期にあるときは、原則として相殺をすることができる。,1,○,この記述は正しいです。双方が同種の目的を有し、いずれも弁済期にあるときは、原則として相殺が可能です。,民法505条,相殺適状の基本形をそのまま使った。,rewritten
original_orig_set02_q4_i,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q4,,,orig_set02,4,イ,民法・借地借家法,相殺,count,true_false,自働債権が弁済期にあっても、受働債権がまだ弁済期にないときは、相殺をすることができないのが原則である。,1,○,この記述は正しいです。受働債権が弁済期にない以上、原則として相殺適状にありません。,民法505条,受働債権側の弁済期を明確にした。,rewritten
original_orig_set02_q4_u,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q4,,,orig_set02,4,ウ,民法・借地借家法,相殺,count,true_false,当事者は、相殺を禁止する特約をすることができる。,1,○,この記述は正しいです。当事者は、契約により相殺禁止の特約を設けることができます。,民法,特約の可否だけを独立化した。,rewritten
original_orig_set02_q4_e,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q4,,,orig_set02,4,エ,民法・借地借家法,相殺,count,true_false,損害賠償債権は、その性質にかかわらず、常に相殺の対象とすることができない。,0,×,この記述は誤りです。損害賠償債権であっても、その性質に応じて相殺が認められる場合があります。,民法,「常に」を誤りの核にした。,rewritten
original_orig_set02_q5_c1,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q5,,,orig_set02,5,1,区分所有法,敷地利用権,case_based,true_false,規約に別段の定めがなくても、区分所有者は専有部分だけを譲渡し、敷地利用権は自己に留保することができる。,0,×,この記述は誤りです。規約に別段の定めがない限り、専有部分と敷地利用権を分離して処分することはできません。,区分所有法22条1項,分離処分禁止に戻して整理した。,rewritten
original_orig_set02_q5_c2,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q5,,,orig_set02,5,2,区分所有法,敷地利用権,case_based,true_false,規約に別段の定めがない限り、区分所有者は専有部分と敷地利用権とを分離して処分することができない。,1,○,この記述は正しいです。区分所有法は、規約に別段の定めがない限り、専有部分と敷地利用権の分離処分を禁止しています。,区分所有法22条1項,正答肢をそのまま独立化した。,rewritten
original_orig_set02_q5_c3,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q5,,,orig_set02,5,3,区分所有法,敷地利用権,case_based,true_false,区分所有者が分離処分をした場合、その処分の無効は、相手方が善意であっても悪意であっても一律に対抗することができない。,0,×,この記述は誤りです。分離処分の無効は、善意の相手方に対抗できない場合があります。,区分所有法23条,善意者保護が見えるようにした。,rewritten
original_orig_set02_q5_c4,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q5,,,orig_set02,5,4,区分所有法,敷地利用権,case_based,true_false,敷地利用権が共有持分であるかぎり、規約で別段の定めを置くことは認められない。,0,×,この記述は誤りです。敷地利用権が共有持分であっても、規約で別段の定めを置く余地があります。,区分所有法22条1項,規約による例外を否定している点を誤りとした。,rewritten
original_orig_set02_q6_a,original,管理業務主任者オリジナル実践演習問題500問.csv,orig_set02_q6,,,orig_set02,6,ア,建築・設備,排水設備,combination,true_false,排水トラップは、下水臭や害虫が室内へ侵入するのを防止するために設ける。,1,○,この記述は正しいです。排水トラップは、封水によって下水臭や害虫の侵入を防止します。,建築設備,正答肢をそのまま一問一答化した。,rewritten
